StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q298_1,Q336_1,Q334_1,Q208_1,Q208_5,Q208_6,Q208_7,Q208_8,Q208_9,Q208_10,Q216_1,Q337_1,Q339_1,Q195_1,Q195_5,Q195_6,Q195_7,Q195_8,Q195_9,Q195_10,Q305_1,Q338_1,Q340_1,Q304_1,Q304_5,Q304_6,Q304_7,Q304_8,Q304_9,Q304_10,Q4_1,Q323_1,Q324_1,Q9_1,Q9_2,Q9_3,Q12_1,Q13_1,Q326_1,Q448_1,Q449_1,Q450_1,Q453_1,Q453_2,Q453_3,Q455_1,Q456_1,Q457_1,Q412_1,Q413_1,Q413_5,Q413_6,Q413_7,Q413_8,Q413_9,Q413_10,Q414_1,Q415_1,Q415_5,Q415_6,Q415_7,Q415_8,Q415_9,Q415_10,Q418_1,Q419_1,Q419_5,Q419_6,Q419_7,Q419_8,Q419_9,Q419_10,Like_Free_R,Hard_Free_R,Pol_High_1,Age_High,Gender_High,Race_High,School_High,Debrief,id
2024-09-28 00:32:11,2024-09-28 00:42:56,IP Address,136.34.52.117,100,645,True,2024-09-28 00:42:57,R_5q3mGJJIIO41Irq,,,,,39.2102,-94.6372,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Strongly Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,25,12,28,19,-18,30,26,26,28,27,-50,33,14,44,-43,28,-22,36,44,43,11,24,31,26,-21,9,-16,-15,-12,-12,14,-40,22,Not Surprised,Slightly Surprised,Not Surprised,22,-43,16,,,,,,,,,,25,26,-25,20,23,14,17,13,-40,19,-40,19,18,18,20,21,26,22,-24,14,-19,-16,-11,-7,I appreciated the perspective gained from the repetition and introduction of new statistics followed by refocused repetition.,"My perspective of the individual questions changed, so my answer slid a bit as well.",8,40,Female,Other,Sophmore,REFUSE,92706
2024-09-28 00:43:28,2024-09-28 00:48:20,IP Address,136.34.52.117,100,291,True,2024-09-28 00:48:20,R_3qJ6Y74XEACsmkN,,,,,39.2102,-94.6372,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,Strongly Agree,19,23,25,25,-16,19,16,16,17,21,-35,20,15,38,-12,20,20,22,21,21,33,24,29,21,0,16,12,-7,-5,-5,22,24,23,Not Surprised,Slightly Surprised,Not Surprised,16,-37,20,,,,,,,,,,22,26,-17,11,15,12,-9,-9,-31,27,-16,12,14,12,16,18,14,14,13,-9,-6,-7,-6,-9,I enjoyed the repetition and the perspective shift that allowed me to check my consistency.,The challenge was being consistent with my answers.,8,40,Female,Other,Sophmore,,92706
2024-09-28 15:43:22,2024-09-28 15:53:39,IP Address,75.132.87.189,100,617,True,2024-09-28 15:53:40,R_67zBjL8Ooo69vVL,,,,,38.5759,-90.5167,anonymous,EN,Agree,Strongly Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,-48,50,20,38,-35,-32,-33,24,-31,-30,-50,-50,3,0,0,0,0,0,-2,0,-50,46,37,34,34,50,40,39,40,40,,,,,,,,,,-42,-41,49,Not Surprised,Surprised,Surprised,34,-29,-30,27,22,33,35,35,39,49,50,-39,-38,-28,-32,-50,-37,-33,-31,-44,-30,28,-35,-7,-17,-31,-32,"Was dealing with up to date issues ",very repetitive,28,18,Male,Caucasian/White,Freshman,,91882
2024-09-29 01:24:51,2024-09-29 01:48:18,IP Address,159.251.12.70,100,1406,True,2024-09-29 01:48:18,R_5PXPVAbLKoCqFKV,,,,,38.6745,-90.2426,anonymous,EN,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,32,-24,16,32,-17,50,50,50,50,50,-6,22,21,50,-50,50,23,24,23,19,50,11,11,-36,35,-39,-39,-39,-36,-39,,,,,,,,,,31,-9,-24,Slightly Surprised,Not Surprised,Not Surprised,13,-31,-10,50,50,-26,50,38,44,50,22,-30,50,-50,50,16,22,19,35,50,-35,36,-35,-33,45,-36,-33,Thought provoking,Thinking about my stance on current issues,8,35,Female,Caucasian/White,Junior,,92627
2024-09-29 11:56:51,2024-09-29 12:06:06,IP Address,172.59.170.97,100,554,True,2024-09-29 12:06:07,R_7frjkGKdRdeyIKc,,,,,38.6142,-90.291,anonymous,EN,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Neither Agree or Disagree,Disagree,50,-36,6,-33,31,-32,-31,-30,26,26,-50,23,-50,41,-44,42,42,43,41,42,20,37,13,-11,18,-12,-12,-12,-12,-13,50,-50,30,Not Surprised,Surprised,Slightly Surprised,50,-50,41,,,,,,,,,,50,43,-41,28,31,29,32,31,-50,41,-48,46,44,44,44,44,39,24,-25,28,25,25,26,26,"I enjoyed being able to read about the issues to grow my knowledge ",Comprehending the question a little bit,6,18,Female,Caucasian/White,Freshman,,91270
2024-09-27 12:54:29,2024-09-29 12:35:21,IP Address,161.130.189.221,100,171652,True,2024-09-29 12:35:22,R_5xoxWsEh8HdJXWh,,,,,38.9361,-92.3056,anonymous,EN,Disagree,Neither Agree or Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,32,20,38,47,-17,40,47,47,47,47,-50,28,-50,29,-31,50,50,50,50,50,-33,50,6,50,50,50,50,50,50,50,,,,,,,,,,50,5,-14,Slightly Surprised,Not Surprised,Not Surprised,50,-4,23,50,50,50,50,50,50,50,50,5,50,-20,50,50,50,50,50,-22,50,50,50,50,50,50,50,"I liked the wider range of choices I had. ","I think it is hard to scale some of the opinions asked for, but it was better than having multiple choice options.",6,19,Female,Caucasian/White,Freshman,,92184
2024-09-29 12:37:50,2024-09-29 12:54:35,IP Address,161.130.189.229,100,1004,True,2024-09-29 12:54:35,R_60w10eNXbjfmSSM,,,,,38.9361,-92.3056,anonymous,EN,Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Agree,27,19,15,50,-19,15,24,15,13,11,11,50,20,-50,32,23,5,8,-10,8,-20,10,13,-21,-30,5,-50,-50,-50,2,27,13,15,Slightly Surprised,Surprised,Somewhat Surprised,36,14,23,,,,,,,,,,33,32,-18,21,15,9,-7,18,10,30,21,28,-12,7,-49,-29,21,-31,24,4,-16,-9,-50,-50,Seeing the percentages of the populations agree and disagree about certain topics of issues,I was not able to express why I choose certain sides on problems,5,18,Female,"African-American/Black,Hispanic/Latino(a)",Freshman,,91852
2024-09-29 13:06:32,2024-09-29 13:15:18,IP Address,161.130.189.221,100,525,True,2024-09-29 13:15:19,R_1jOji10vlQoOzEP,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Strongly Agree,Agree,50,41,3,50,-32,50,50,50,50,50,4,42,7,20,-6,50,50,50,50,50,-42,41,2,43,-33,36,50,50,50,50,21,13,3,Not Surprised,Not Surprised,Slightly Surprised,40,7,25,,,,,,,,,,50,50,-22,50,50,50,50,50,6,25,-26,5,50,50,50,50,-50,27,-29,34,50,50,50,50,I liked the wide range of agreeability I had. I felt like it made it easier to express my actual opinion,"I think it is hard without words to backup my thought processes it becomes difficult to anwser questions. ",6,19,Female,Caucasian/White,Freshman,,92184
2024-09-29 16:12:52,2024-09-29 16:43:48,IP Address,161.130.189.232,100,1855,True,2024-09-29 16:43:49,R_74ldlq3ERLT7fxn,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,20,10,25,20,-34,10,1,5,1,5,10,25,15,40,-35,35,25,10,10,5,-10,45,-10,45,-40,35,30,20,10,10,,,,,,,,,,20,20,-15,Somewhat Surprised,Slightly Surprised,Not Surprised,30,20,-10,30,35,-25,20,10,3,3,4,25,35,-26,40,15,15,10,10,-25,20,-25,40,20,15,10,10,The moral choices,Repetivity,8,18,Male,Caucasian/White,Freshman,,91457
2024-09-29 18:45:53,2024-09-29 18:56:32,IP Address,161.130.189.206,100,639,True,2024-09-29 18:56:33,R_3Rwc94JAC2xLZ3b,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Disagree,30,-30,34,30,-15,10,19,17,15,16,13,-10,20,11,-10,8,11,15,9,9,-11,20,10,20,-18,11,20,28,18,17,-10,27,-10,Surprised,Surprised,Very Surprised,36,6,30,,,,,,,,,,38,39,-34,27,30,42,34,35,30,24,-30,44,15,16,15,17,15,-6,-18,12,27,28,14,15,"It was interesting to estimate what the general public believed in 2018 and then compare it to the true beliefs at the time. ","It can be hard to mark your level of agreement on controversial topics. ",6,18,Female,Caucasian/White,Freshman,,92410
2024-09-29 20:41:22,2024-09-29 20:57:46,IP Address,47.24.197.71,100,984,True,2024-09-29 20:57:47,R_7Xu4hWGkqAmMrKx,,,,,38.6313,-90.6141,anonymous,EN,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Agree,20,-5,5,36,5,20,33,-14,42,50,-50,-43,3,-40,-1,37,-32,-50,50,50,-5,50,32,15,-3,-5,4,-30,7,7,,,,,,,,,,50,25,40,Not Surprised,Somewhat Surprised,Somewhat Surprised,45,25,45,44,30,-26,29,17,-11,23,39,-50,-16,16,5,-5,35,8,12,10,19,-18,6,-4,-22,-21,-20,"I was able to control the importance of my opinion with numbers and not subjected to a yes or no answer. And also the length of the essays, they were an easy read so it kept me engaged. ","staying focused towards the end because I felt like it repeated it self. ",8,18,Female,"Caucasian/White,African-American/Black,American Indian/Alaska Native",Freshman,REFUSE,92418
2024-09-29 22:06:16,2024-09-29 22:24:43,IP Address,161.130.189.227,100,1106,True,2024-09-29 22:24:44,R_5ovAOlM9nAv14C5,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,42,32,-10,45,-25,0,-35,4,-5,-5,-15,-30,20,-15,-8,10,0,15,4,4,-10,40,6,34,-36,0,-21,16,-13,-6,43,-2,-2,Not Surprised,Slightly Surprised,Surprised,35,24,15,,,,,,,,,,40,27,-16,11,20,25,-8,-2,20,8,-19,15,18,-9,14,20,-15,40,-20,13,13,-20,21,9,"I liked that I was able to range my opinions from strongly agree to strongly disagree. ","Knowing whether I felt like my opinion was good enough or right. ",9,18,Female,African-American/Black,Freshman,,91680
2024-09-30 06:56:41,2024-09-30 07:06:58,IP Address,161.130.189.254,100,616,True,2024-09-30 07:06:59,R_1AXXuaRiIazzXve,,,,,38.9361,-92.3056,anonymous,EN,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Agree,Agree,Neither Agree or Disagree,Agree,Disagree,Agree,Agree,Agree,-12,10,-3,6,6,-10,8,-4,-6,-5,-30,31,-34,21,-25,23,25,24,25,27,-30,31,32,32,-33,27,30,29,31,32,,,,,,,,,,30,-21,13,Not Surprised,Very Surprised,Slightly Surprised,49,10,34,-20,-10,14,-15,-15,-15,-14,-12,-50,36,-38,41,40,40,40,41,-19,16,-37,30,30,32,33,33,the questions were very well thought out and I liked how many options to answer it gave me.,looking at what the US public beleives,28,19,Female,Caucasian/White,Freshman,,91200
2024-09-30 08:27:27,2024-09-30 08:33:17,IP Address,161.130.189.206,100,349,True,2024-09-30 08:33:17,R_5ECeKFFEj8yxQc1,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,14,-15,5,3,-4,5,-10,-6,10,5,-8,7,18,8,-7,13,-4,7,8,9,-46,20,-10,7,-12,10,7,8,5,7,,,,,,,,,,12,-11,-32,Slightly Surprised,Somewhat Surprised,Slightly Surprised,19,-11,-10,15,14,-19,13,13,6,13,16,-14,10,-8,11,9,10,11,11,-16,7,-17,11,9,12,12,10,I enjoyed reading the essays to obtain new information.,Some questions were difficult to answer as I did not have enough information.,9,18,Female,Caucasian/White,Freshman,,92309
2024-09-30 08:33:53,2024-09-30 08:41:16,IP Address,161.130.189.231,100,443,True,2024-09-30 08:41:17,R_5GWH7MW7tA6zqeO,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Agree,Agree,Agree,-50,34,-50,50,1,-22,0,29,27,27,-50,32,-50,5,35,37,37,40,40,41,-50,50,-50,50,50,49,49,48,48,47,44,-12,50,Surprised,Surprised,Very Surprised,40,-42,-20,,,,,,,,,,29,32,32,28,29,25,25,23,-20,33,35,35,37,37,50,33,-45,38,39,38,40,41,31,39,Nothing,Nothing,10,21,Female,Caucasian/White,Senior,,91110
2024-09-26 09:04:41,2024-09-30 09:42:35,IP Address,161.130.189.241,100,347873,True,2024-09-30 09:42:35,R_5e9r4nR4lKJ1QvC,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Agree,30,-35,0,0,-10,4,3,0,1,0,10,25,20,-7,12,29,37,44,41,43,-26,1,-31,2,-50,33,26,27,27,27,,,,,,,,,,10,0,-10,Slightly Surprised,Somewhat Surprised,Not Surprised,31,50,21,20,20,-26,17,35,16,14,18,10,41,-40,32,43,21,32,15,33,10,-43,24,15,26,26,23,being able to express what i am feeling related to the topic,"i didn't want to be out of place 
",8,18,Female,Caucasian/White,Freshman,,92119
2024-09-30 10:33:18,2024-09-30 10:47:39,IP Address,161.130.189.238,100,860,True,2024-09-30 10:47:40,R_6fKJwRE1v93qMOR,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Agree,Strongly Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Agree,Agree,Agree,43,-34,0,43,-44,9,36,31,27,36,0,19,9,28,-43,45,0,0,0,0,-43,31,15,22,-12,40,21,16,12,15,,,,,,,,,,50,37,23,Not Surprised,Not Surprised,Slightly Surprised,50,20,17,43,45,-38,31,33,26,23,30,29,34,-43,27,21,12,11,13,13,17,-21,13,10,10,12,10,Seeing what people thought in about these issues in 2018.,Trying to guess other people's views on the issues.,8,19,Female,Caucasian/White,Sophmore,,91482
2024-09-30 11:40:15,2024-09-30 11:49:51,IP Address,161.130.189.250,100,575,True,2024-09-30 11:49:52,R_1INmjScxPXfxw04,,,,,38.9361,-92.3056,anonymous,EN,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,10,-20,26,8,-4,4,8,-3,4,3,-18,-9,1,-7,9,9,-7,7,8,9,5,8,-3,8,-5,4,-4,8,-2,6,7,-3,-4,Slightly Surprised,Surprised,Somewhat Surprised,11,-8,-9,,,,,,,,,,8,8,-1,5,7,5,6,7,-11,10,-11,7,7,5,7,11,3,4,-7,6,6,10,8,10,"I liked the consistency of the questions and how they were worded and organized. ",None,7,18,Female,Caucasian/White,Freshman,REFUSE,92224
2024-09-30 12:15:40,2024-09-30 12:21:22,IP Address,161.130.189.247,100,341,True,2024-09-30 12:21:23,R_7j80tGrfHkw7yCp,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,-20,32,10,18,-21,26,29,-13,-16,-27,-37,23,-37,22,-27,25,23,35,19,20,-23,26,12,31,-19,23,12,-17,16,15,,,,,,,,,,-28,-32,22,Slightly Surprised,Very Surprised,Not Surprised,-21,-47,37,-17,-21,-13,15,13,13,12,12,-19,26,-24,19,9,17,31,38,24,-11,13,12,11,15,17,26,I liked the option to drag the dot based on if we agree or don't.,none,28,18,Female,Caucasian/White,Freshman,,91382
2024-09-30 12:12:39,2024-09-30 12:25:56,IP Address,161.130.189.244,100,797,True,2024-09-30 12:25:56,R_3hzq71j0FLyVzON,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,17,27,16,30,-24,19,21,22,23,24,-50,38,-22,3,-35,33,31,34,33,35,-50,11,13,17,-19,22,23,24,25,25,8,10,-42,Surprised,Very Surprised,Very Surprised,19,-17,-26,,,,,,,,,,22,27,-48,29,30,31,32,32,-50,29,-50,39,49,50,48,49,-49,40,-50,40,41,41,41,41,Reading essays from different perspectives,none,6,18,Female,Caucasian/White,Freshman,,92194
2024-09-30 12:25:23,2024-09-30 12:32:31,IP Address,161.130.190.27,100,427,True,2024-09-30 12:32:32,R_1M4xRWnsGTx8clP,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Agree,31,-42,32,32,-10,8,28,22,14,31,39,-19,30,14,-12,-17,-30,43,-10,-7,0,37,32,29,-15,19,-9,11,-6,10,45,44,37,Somewhat Surprised,Not Surprised,Not Surprised,38,8,32,,,,,,,,,,20,16,-8,-8,-14,10,-8,12,21,15,-10,8,-6,16,13,6,-8,6,-7,9,5,5,4,-7,"Relevance: The topics addressed are significant and timely, fostering meaningful discussions.","Complexity of Issues: Some topics, like capital punishment and healthcare, involve nuanced arguments that aren't easily summarized.",6,18,Female,Caucasian/White,Freshman,,91743
2024-09-30 12:23:20,2024-09-30 12:33:07,IP Address,161.130.190.31,100,586,True,2024-09-30 12:33:07,R_5xDIx4khEWDVv1C,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree or Disagree,Disagree,Agree,50,50,31,50,-50,-50,50,50,50,50,-20,-21,31,1,-50,50,-18,-17,-19,-15,-50,26,29,23,-50,23,24,22,24,26,,,,,,,,,,20,11,11,Not Surprised,Very Surprised,Very Surprised,41,42,42,50,50,-38,50,50,50,50,50,-10,50,-50,50,50,50,50,50,11,50,-50,50,50,50,50,50,"It made me think about a lot of different moral issues and where I stand on them. ","There were a lot of repeating questions. ",6,19,Female,Caucasian/White,Sophmore,,91751
2024-09-30 12:27:52,2024-09-30 12:43:15,IP Address,161.130.190.31,100,922,True,2024-09-30 12:43:15,R_7949dXh47J32iPo,,,,,38.9361,-92.3056,anonymous,EN,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Agree,30,-26,33,-13,-28,33,26,29,38,42,-50,40,-33,13,-38,48,47,50,50,49,-30,43,17,27,-36,33,35,33,32,34,32,6,-31,Not Surprised,Somewhat Surprised,Very Surprised,40,11,28,,,,,,,,,,36,36,-33,35,49,47,48,48,-44,33,-50,49,48,48,48,48,-16,27,-40,44,45,47,45,45,I like that it gave me insight into my assumptions about the population and 2018 as well as important issues that I believed swayed more with my view.,"Taking into consideration the essays, I feel somewhat affected my ideas about certain issues.",8,18,Male,Caucasian/White,Freshman,,92176
2024-09-30 12:53:10,2024-09-30 13:01:12,IP Address,161.130.189.222,100,481,True,2024-09-30 13:01:12,R_6NwTVrt3urXEuNV,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,30,5,45,33,-28,0,31,30,28,31,43,40,-20,34,-22,35,37,39,38,37,-31,34,-11,35,-21,26,30,30,27,43,,,,,,,,,,25,42,33,Not Surprised,Very Surprised,Not Surprised,26,41,-20,33,34,35,34,33,32,33,35,41,34,35,35,35,34,35,37,-21,27,27,29,29,31,32,32,I liked the way the questions were formatted.,"The survey felt very repetitive. ",9,18,Female,Caucasian/White,Freshman,,92306
2024-09-30 12:59:36,2024-09-30 13:19:16,IP Address,161.130.190.29,100,1179,True,2024-09-30 13:19:17,R_3cAcTb6kelennSp,,,,,38.9361,-92.3056,anonymous,EN,Agree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Agree,Neither Agree or Disagree,Disagree,Disagree,Disagree,Agree,Disagree,31,25,17,16,35,-32,20,-10,-32,17,-15,26,16,0,-35,35,18,20,0,19,-25,43,16,16,-34,-17,17,19,-16,19,31,23,48,Slightly Surprised,Surprised,Surprised,29,37,39,,,,,,,,,,41,35,35,37,-33,-31,37,38,25,-18,20,28,26,21,34,24,25,19,-15,14,-15,18,-14,14,"Made my brain think about certain aspects ","Knowing where I stand on certain things. ",8,19,Female,Caucasian/White,Freshman,,92297
2024-09-30 13:04:48,2024-09-30 13:23:31,IP Address,161.130.189.225,100,1123,True,2024-09-30 13:23:32,R_32IPfTWbNqLWPCV,,,,,38.9361,-92.3056,anonymous,EN,Neither Agree or Disagree,Agree,Strongly Agree,Agree,Agree,Neither Agree or Disagree,Disagree,Neither Agree or Disagree,Agree,Agree,Disagree,Agree,42,20,21,34,-26,7,8,-13,6,6,-39,31,8,42,-41,30,19,0,16,18,-9,50,31,32,-41,13,13,-12,0,1,,,,,,,,,,42,11,22,Not Surprised,Surprised,Slightly Surprised,50,-9,27,30,33,-31,20,22,22,21,22,-40,37,-40,35,36,36,31,30,-10,8,-8,3,-3,-9,3,3,"Even though, I new most of the topics, the essays had some godo points. ","Measure exactly how the issue felt. ",7,20,Female,Hispanic/Latino(a),Junior,,92391
2024-09-30 13:03:50,2024-09-30 13:23:40,IP Address,161.130.189.254,100,1189,True,2024-09-30 13:23:40,R_5GUosgJTsIGvZs9,,,,,38.9361,-92.3056,anonymous,EN,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Neither Agree or Disagree,44,10,35,22,-17,22,20,20,24,31,10,-44,34,26,-21,15,25,26,19,18,-41,-40,-25,15,-22,-22,-19,-25,-35,-37,,,,,,,,,,23,31,-27,Somewhat Surprised,Not Surprised,Very Surprised,41,22,-30,31,22,-25,25,25,21,17,22,31,22,-32,28,28,25,35,31,-42,32,-33,27,25,23,22,29,I liked how it made me think about my beliefs on things I don't often think about,Understanding why I think things,6,18,Male,"Caucasian/White,Hispanic/Latino(a)",Freshman,,92110
2024-09-30 13:03:18,2024-09-30 13:24:25,IP Address,161.130.189.202,100,1267,True,2024-09-30 13:24:26,R_5LbQzAdcA3XVKcR,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Neither Agree or Disagree,Disagree,Disagree,Agree,-20,31,-37,9,-41,22,28,28,28,28,-41,32,-26,49,-50,50,49,50,50,50,1,-45,42,12,-11,-11,-11,1,1,1,10,-42,12,Not Surprised,Very Surprised,Somewhat Surprised,42,11,42,,,,,,,,,,11,40,-41,33,34,35,34,33,-41,49,-49,50,50,50,50,50,31,32,-33,33,33,48,29,30,"I appreciate that the questions were repeated, and essays were involved to try to alter my ideas. ","I am not very familiar with the ideas of AI and struggle to have a real opinion on the matter. ",11,18,Female,Caucasian/White,Freshman,,92527
2024-09-30 14:22:47,2024-09-30 14:36:34,IP Address,161.130.189.228,100,826,True,2024-09-30 14:36:35,R_3WCInOaWi7CZOjc,,,,,38.9361,-92.3056,anonymous,EN,Agree,Agree,Strongly Agree,Agree,Neither Agree or Disagree,Neither Agree or Disagree,Disagree,Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,Neither Agree or Disagree,11,11,2,16,7,9,3,6,-5,6,-50,12,-50,-33,50,7,29,50,22,17,7,35,6,4,6,5,-2,2,-3,2,13,17,-4,Not Surprised,Very Surprised,Surprised,27,22,40,,,,,,,,,,20,35,-34,32,13,15,9,7,-50,-50,-50,50,50,50,35,38,13,8,7,13,4,8,6,6,"I liked that it gave you different aspects of life to think about it gave you stuff about health care, Death penalty, and AI, which these are on 3 completely different sides of the spectrum.","I just had a hard time seeing the percentage of people that would agree with having capitol punishment in 2024. ",8,18,Female,African-American/Black,Freshman,,91998
2024-09-30 14:23:29,2024-09-30 14:42:34,IP Address,50.30.167.247,100,1144,True,2024-09-30 14:42:34,R_6BVEmxnGWZVdyH0,,,,,38.9361,-92.3056,anonymous,EN,Strongly Agree,Agree,Strongly Agree,Neither Agree or Disagree,Strongly Agree,Strongly Agree,Neither Agree or Disagree,Strongly Disagree,Neither Agree or Disagree,Agree,Agree,Neither Agree or Disagree,20,-10,40,-30,40,-40,10,10,30,10,20,30,40,40,-50,30,20,20,20,20,-20,40,-40,30,-50,50,30,30,30,30,-15,30,30,Very Surprised,Not Surprised,Not Surprised,0,10,-20,,,,,,,,,,30,30,-30,-41,30,30,30,30,20,30,-50,20,20,20,20,20,-10,20,-30,30,20,20,20,20,none,none,8,19,Male,Caucasian/White,Sophmore,,91632
