"","in_uhc_familiar","in_uhc_change","in_cap_familiar","in_cap_change","in_ai_familiar","in_ai_change","Like_Free_R","Hard_Free_R","Pol_High_1","Age_High","Gender_High","Race_High","School_High","id","conv_cond","consen_cond","utilitarian","deontological","time","uhc_support","cap_support","ai_support","uhc_mconv","cap_mconv","ai_mconv"
"86",-22,-14,-20,26,49,16,"Things I liked about this exercise is that I could answer with my opinion on whether or not I disagreed with the prompt or agreed with it. ","During this exercise the challenges I had to face was putting my beliefs into a this survey and answering truthfully. ",9,18,"Female","Caucasian/White","Freshman","91139","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.5,2.66666666666667,"Pre",10,11,37,4.85714285714286,8.85714285714286,-6.71428571428571
"87",23,25,20,15,24,29,"I enjoyed the repetition and the perspective shift that allowed me to check my consistency.","The challenge was being consistent with my answers.",6,40,"Female","Other","Sophmore","92706","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.5,3.66666666666667,"Pre",19,-35,33,18.5714285714286,22,4.57142857142857
"88",50,20,-50,3,46,37,"Was dealing with up to date issues ","very repetitive",10,18,"Male","Caucasian/White","Freshman","91882","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,4,"Pre",-48,-50,-50,-4.14285714285714,-0.285714285714286,29.8571428571429
"89",-24,16,22,21,11,11,"Thought provoking","Thinking about my stance on current issues",6,35,"Female","Caucasian/White","Junior","92627","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,2,"Pre",32,-6,50,42.7142857142857,34.1428571428571,-37.5714285714286
"90",-36,6,23,-50,37,13,"I enjoyed being able to read about the issues to grow my knowledge ","Comprehending the question a little bit",4,18,"Female","Caucasian/White","Freshman","91270","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,2.16666666666667,"Pre",50,-50,20,-15,42.1428571428571,-12.8571428571429
"91",20,38,28,-50,50,6,"I liked the wider range of choices I had. ","I think it is hard to scale some of the opinions asked for, but it was better than having multiple choice options.",4,19,"Female","Caucasian/White","Freshman","92184","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,4.16666666666667,"Pre",32,-50,-33,41.7142857142857,44.2857142857143,35.7142857142857
"92",19,15,50,20,10,13,"Seeing the percentages of the populations agree and disagree about certain topics of issues","I was not able to express why I choose certain sides on problems",3,18,"Female","African-American/Black,Hispanic/Latino(a)","Freshman","91852","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4,2.66666666666667,"Pre",27,11,-20,21,-6.85714285714286,-19.1428571428571
"93",41,3,42,7,41,2,"I liked the wide range of agreeability I had. I felt like it made it easier to express my actual opinion","I think it is hard without words to backup my thought processes it becomes difficult to anwser questions. ",4,19,"Female","Caucasian/White","Freshman","92184","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.5,3.5,"Pre",50,4,-42,47.4285714285714,39.4285714285714,44.5714285714286
"94",10,25,25,15,45,-10,"The moral choices","Repetivity",6,18,"Male","Caucasian/White","Freshman","91457","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.33333333333333,2.5,"Pre",20,10,-10,10.8571428571429,22.8571428571429,27.1428571428571
"95",-30,34,-10,20,20,10,"It was interesting to estimate what the general public believed in 2018 and then compare it to the true beliefs at the time. ","It can be hard to mark your level of agreement on controversial topics. ",4,18,"Female","Caucasian/White","Freshman","92410","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,2.5,"Pre",30,13,-11,17.4285714285714,10.4285714285714,18.8571428571429
"96",32,-10,-30,20,40,6,"I liked that I was able to range my opinions from strongly agree to strongly disagree. ","Knowing whether I felt like my opinion was good enough or right. ",7,18,"Female","African-American/Black","Freshman","91680","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,3,"Pre",42,-15,-10,4.14285714285714,3.71428571428571,6.57142857142857
"97",10,-3,31,-34,31,32,"the questions were very well thought out and I liked how many options to answer it gave me.","looking at what the US public beleives",10,19,"Female","Caucasian/White","Freshman","91200","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3,3.5,"Pre",-12,-30,-30,-2.42857142857143,24.2857142857143,30.5714285714286
"98",-15,5,7,18,20,-10,"I enjoyed reading the essays to obtain new information.","Some questions were difficult to answer as I did not have enough information.",7,18,"Female","Caucasian/White","Freshman","92309","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.16666666666667,3.16666666666667,"Pre",14,-8,-46,1.57142857142857,6.85714285714286,8
"99",34,-50,32,-50,50,-50,"Nothing","Nothing",8,21,"Female","Caucasian/White","Senior","91110","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,3.83333333333333,"Pre",-50,-50,-50,15.7142857142857,23.5714285714286,34.4285714285714
"100",-35,0,25,20,1,-31,"being able to express what i am feeling related to the topic","i didn't want to be out of place 
",6,18,"Female","Caucasian/White","Freshman","92119","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.5,3.33333333333333,"Pre",30,10,-26,2.57142857142857,25,27.4285714285714
"101",-34,0,19,9,31,15,"Seeing what people thought in about these issues in 2018.","Trying to guess other people's views on the issues.",6,19,"Female","Caucasian/White","Sophmore","91482","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4,3.66666666666667,"Pre",43,0,-43,32.2857142857143,16.5714285714286,19.7142857142857
"102",32,10,23,-37,26,12,"I liked the option to drag the dot based on if we agree or don't.","none",10,18,"Female","Caucasian/White","Freshman","91382","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.33333333333333,2.33333333333333,"Pre",-20,-37,-23,5.42857142857143,24.4285714285714,14.1428571428571
"103",27,16,38,-22,11,13,"Reading essays from different perspectives","none",4,18,"Female","Caucasian/White","Freshman","92194","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.16666666666667,3,"Pre",17,-50,-50,23.2857142857143,29.1428571428571,22.1428571428571
"104",-42,32,-19,30,37,32,"Relevance: The topics addressed are significant and timely, fostering meaningful discussions.","Complexity of Issues: Some topics, like capital punishment and healthcare, involve nuanced arguments that aren't easily summarized.",4,18,"Female","Caucasian/White","Freshman","91743","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,2.66666666666667,"Pre",31,39,0,20.7142857142857,0.714285714285714,9.85714285714286
"105",50,31,-21,31,26,29,"It made me think about a lot of different moral issues and where I stand on them. ","There were a lot of repeating questions. ",4,19,"Female","Caucasian/White","Sophmore","91751","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",5,2,"Pre",50,-20,-50,35.7142857142857,4.57142857142857,27.4285714285714
"106",-26,33,40,-33,43,17,"I like that it gave me insight into my assumptions about the population and 2018 as well as important issues that I believed swayed more with my view.","Taking into consideration the essays, I feel somewhat affected my ideas about certain issues.",6,18,"Male","Caucasian/White","Freshman","92176","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.66666666666667,3.33333333333333,"Pre",30,-50,-30,26.1428571428571,42.1428571428571,32.8571428571429
"107",5,45,40,-20,34,-11,"I liked the way the questions were formatted.","The survey felt very repetitive. ",7,18,"Female","Caucasian/White","Freshman","92306","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",5,2,"Pre",30,43,-31,25.8571428571429,34.5714285714286,30.2857142857143
"108",25,17,26,16,43,16,"Made my brain think about certain aspects ","Knowing where I stand on certain things. ",6,19,"Female","Caucasian/White","Freshman","92297","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",3.5,2.5,"Pre",31,-15,-25,-8,18.1428571428571,10.2857142857143
"109",20,21,31,8,50,31,"Even though, I new most of the topics, the essays had some godo points. ","Measure exactly how the issue felt. ",5,20,"Female","Hispanic/Latino(a)","Junior","92391","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.83333333333333,3.16666666666667,"Pre",42,-39,-9,10.5714285714286,23.7142857142857,12.5714285714286
"110",10,35,-44,34,-40,-25,"I liked how it made me think about my beliefs on things I don't often think about","Understanding why I think things",4,18,"Male","Caucasian/White,Hispanic/Latino(a)","Freshman","92110","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4.5,1.83333333333333,"Pre",44,10,-41,22.2857142857143,21.4285714285714,-14.4285714285714
"111",31,-37,32,-26,-45,42,"I appreciate that the questions were repeated, and essays were involved to try to alter my ideas. ","I am not very familiar with the ideas of AI and struggle to have a real opinion on the matter. ",9,18,"Female","Caucasian/White","Freshman","92527","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.66666666666667,2.33333333333333,"Pre",-20,-41,1,26.2857142857143,49.7142857142857,0.571428571428571
"112",11,2,12,-50,35,6,"I liked that it gave you different aspects of life to think about it gave you stuff about health care, Death penalty, and AI, which these are on 3 completely different sides of the spectrum.","I just had a hard time seeing the percentage of people that would agree with having capitol punishment in 2024. ",6,18,"Female","African-American/Black","Freshman","91998","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.83333333333333,2.66666666666667,"Pre",11,-50,7,4,6,0.285714285714286
"113",-10,40,30,40,40,-40,"none","none",6,19,"Male","Caucasian/White","Sophmore","91632","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.5,3,"Pre",20,20,-20,-7.14285714285714,28.5714285714286,35.7142857142857
"114",27,27,29,-50,30,-18,"very easy","thought process",9,18,"Female","Caucasian/White","Freshman","91929","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",2.83333333333333,3.83333333333333,"Pre",-22,31,-43,5.71428571428571,10.5714285714286,6.85714285714286
"115",-13,20,-26,13,31,5,"I liked that I wasn't fully aware of what the topics were and got to read background about them and then re-answer the questions. ","I was not completely sure of what the topics were so it was hard to figure out what to answer before reading. ",10,19,"Female","Caucasian/White","Sophmore","91954","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4,3.5,"Pre",11,0,-28,14.8571428571429,22.2857142857143,26
"116",20,20,10,25,25,30,"The clarity of each question","Moral vs Ethical ",3,18,"Female","Caucasian/White","Freshman","91745","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,2.83333333333333,"Pre",30,-30,0,27.7142857142857,22.8571428571429,2.14285714285714
"117",10,31,37,20,32,32,"I liked how the questions were oriented to very applicable, relevant, and diverse moral issues. I was able to express my thoughts differently for each topic. ","I feel like I am less informed or educated on the topics and couldn't put a fully confident answer forward.",6,18,"Female","Caucasian/White","Freshman","92307","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,3.16666666666667,"Pre",10,4,-5,11.2857142857143,7.57142857142857,4.85714285714286
"118",-13,24,-6,27,23,-3,"I liked the sliding bars","none",5,18,"Female","Caucasian/White","Freshman","91774","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.5,2.33333333333333,"Pre",21,21,-24,2.14285714285714,-6.57142857142857,20.2857142857143
"119",26,9,50,-32,31,25,"I thought that providing the actual data in comparison to the guesses I had was a useful concept.","Some of the exercise felt a tad repetitive, I suppose.",3,18,"Male","Caucasian/White","Freshman","92396","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.33333333333333,1.83333333333333,"Pre",49,-50,-50,43.5714285714286,31,49.1428571428571
"120",27,21,17,18,22,13,"I liked how I was able to test my knowledge and opinions on the subject before I read the essays. ","It was hard to see exactly how I felt without some background knowledge on the subject. ",11,19,"Female","Caucasian/White","Sophmore","91954","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",4,3.83333333333333,"Pre",10,18,-9,28.1428571428571,22.7142857142857,23.5714285714286
"121",25,20,27,16,50,-50,"I liked that it was easy to understand what the questions were asking and that it did not take much time to complete. ","I did not have many challenges, but I feel like it was difficult to try and figure out how other people would agree/disagree with the questions.",8,20,"Female","Caucasian/White","Freshman","91155","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4.16666666666667,3,"Pre",45,10,-50,30.1428571428571,-4.71428571428571,41
"122",25,-35,21,0,11,25,"It's interesting seeing the differences of people's opinion over the years.","I didn't find any challenges.",3,24,"Female","Hispanic/Latino(a)","Junior","92689","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4.16666666666667,2,"Pre",50,8,30,43.5714285714286,11.7142857142857,-5.28571428571429
"123",-11,48,-29,50,50,50,"I liked reading the essays and seeing the American public's view on these issues.","I don't think I had any.",4,18,"Female","Caucasian/White","Freshman","91438","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",3.66666666666667,2.5,"Pre",36,-45,46,45.7142857142857,47.2857142857143,-33.7142857142857
"124",30,-50,50,15,30,41,"I liked how the study used data from the past.","I didn't like how repetitive it was. I felt like I answered the same question multiple times.",9,18,"Male","Caucasian/White","Freshman","91144","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.5,3.5,"Pre",-50,-30,30,7.14285714285714,50,32.4285714285714
"125",3,10,19,11,35,4,"It was about current world issues.","Asking the same question multiple times.",7,18,"Female","Caucasian/White","Freshman","91461","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",4.16666666666667,2.83333333333333,"Pre",-10,-8,-7,10.1428571428571,19.2857142857143,7.42857142857143
"126",15,2,11,10,19,1,"the sliders were nice and easy to use ","it was very repetitive ",6,18,"Female","Caucasian/White","Freshman","91408","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-Low",3.66666666666667,3.16666666666667,"Pre",20,20,-21,13.7142857142857,14.2857142857143,8
"127",21,16,12,-15,19,21,"They were prevalent topics and i could rate my stance rather than be stuck with 4 answers","AI didn't really fit in so it was hard to separate that out.",6,18,"Female","Caucasian/White","Freshman","91497","MORALRESPONSIBILITYBLOCK","SocialConsensus-High",4,3.16666666666667,"Pre",27,-9,3,21.2857142857143,17.4285714285714,-13
"128",-16,8,12,15,21,-23,"I enjoyed reading the essays.","Some of the information was difficult to aprehend.",8,18,"Female","Caucasian/White","Freshman","92309","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",2.83333333333333,3,"Pre",8,-7,-48,10.7142857142857,2,13.4285714285714
"129",26,33,-26,29,21,21,"Sliders and relevant topics.","Close reading and small word changes.",8,18,"Female","Hispanic/Latino(a)","Freshman","91312","MORALRESPONSIBILITYBLOCK","SocialConsensus-Low",3.66666666666667,2.66666666666667,"Pre",23,-34,-3,-6,-11,0.714285714285714
"130",15,20,30,-10,25,-25,"I liked how I was able to use the toggles to show my agreement or disagreement with the statements being presented to me. ","I had a challenge with the repetitive questions that were posed without a sense of rewording those sentences and questions. ",7,19,"Male","Caucasian/White","Sophmore","91291","PRAGMATIC/PRACTICALBLOCK","SocialConsensus-High",4,3.5,"Pre",-25,-20,-25,7.14285714285714,17.1428571428571,23.7142857142857
